MEAS_DT,COIL_ID,SEQ_NO,SPD,LEN,PWR,SET-FRQ,SET-DTY,SET-PWR,GATE-MS
2024-01-22 09:19:01.711,C2400075,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:19:05.204,C2400075,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:19:07.890,C2400075,24,250,241.2,1703,1000,100,82,1154
2024-01-22 09:19:14.592,C2400075,25,250,241.1,1721,1000,100,83,1670
2024-01-22 09:19:17.184,C2400075,26,250,241.2,1702,1000,100,82,1154
2024-01-22 09:19:20.625,C2400075,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:19:23.269,C2400075,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:19:26.738,C2400075,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:19:29.367,C2400075,30,250,241.2,1705,1000,100,82,1154
2024-01-22 09:19:33.840,C2400075,31,30,19.4,692,1000,100,38,650
2024-01-22 09:19:35.466,C2400075,32,30,19.4,692,1000,100,38,650
2024-01-22 09:19:38.518,C2400075,33,30,19.4,692,1000,100,38,650
2024-01-22 09:19:40.291,C2400075,34,30,19.4,692,1000,100,38,650
2024-01-22 09:19:43.743,C2400075,35,30,19.4,692,1000,100,38,650
2024-01-22 09:19:45.421,C2400075,36,30,19.4,692,1000,100,38,650
2024-01-22 09:19:47.157,C2400075,37,30,19.4,692,1000,100,38,650
2024-01-22 09:19:50.166,C2400075,38,30,19.4,692,1000,100,38,650
2024-01-22 09:19:51.650,C2400075,39,30,19.4,692,1000,100,38,650
2024-01-22 09:23:18.220,C2400076,1,250,241.1,1688,1000,100,82,1154
2024-01-22 09:23:21.596,C2400076,2,250,241.2,1713,1000,100,83,1670
2024-01-22 09:23:24.435,C2400076,3,250,241.1,1695,1000,100,82,1153
2024-01-22 09:23:27.795,C2400076,4,250,241.2,1718,1000,100,83,1670
2024-01-22 09:23:30.643,C2400076,5,250,241.1,1698,1000,100,82,1154
2024-01-22 09:23:33.873,C2400076,6,250,241.2,1721,1000,100,83,1670
2024-01-22 09:23:39.912,C2400076,7,250,241.1,1697,1000,100,82,1153
2024-01-22 09:23:43.206,C2400076,8,250,241.2,1721,1000,100,83,1670
2024-01-22 09:23:45.985,C2400076,9,250,241.1,1700,1000,100,82,1154
2024-01-22 09:23:49.213,C2400076,10,250,241.2,1723,1000,100,83,1670
2024-01-22 09:23:52.041,C2400076,11,250,241.1,1702,1000,100,82,1154
2024-01-22 09:23:55.313,C2400076,12,250,241.2,1724,1000,100,83,1670
2024-01-22 09:23:59.978,C2400076,13,30,19.4,692,1000,100,38,650
2024-01-22 09:24:01.653,C2400076,14,30,19.4,692,1000,100,38,650
2024-01-22 09:24:04.593,C2400076,15,30,19.4,692,1000,100,38,650
2024-01-22 09:24:07.926,C2400076,16,30,19.4,692,1000,100,38,650
2024-01-22 09:24:09.663,C2400076,17,30,19.4,692,1000,100,38,650
2024-01-22 09:24:11.380,C2400076,18,30,19.4,691,1000,100,38,650
2024-01-22 09:24:32.500,C2400076,19,250,241.1,1716,1000,100,83,1670
2024-01-22 09:24:35.174,C2400076,20,250,241.2,1698,1000,100,82,1154
2024-01-22 09:24:38.616,C2400076,21,250,241.1,1721,1000,100,83,1670
2024-01-22 09:24:41.365,C2400076,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:24:44.805,C2400076,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:24:47.439,C2400076,24,250,241.2,1703,1000,100,82,1154
2024-01-22 09:24:54.054,C2400076,25,250,241.1,1722,1000,100,83,1670
2024-01-22 09:24:56.821,C2400076,26,250,241.2,1702,1000,100,82,1154
2024-01-22 09:25:00.310,C2400076,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:25:03.065,C2400076,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:25:06.546,C2400076,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:25:09.187,C2400076,30,250,241.2,1705,1000,100,82,1154
2024-01-22 09:25:13.851,C2400076,31,30,19.4,692,1000,100,38,650
2024-01-22 09:25:15.308,C2400076,32,30,19.4,691,1000,100,38,650
2024-01-22 09:25:18.436,C2400076,33,30,19.4,692,1000,100,38,650
2024-01-22 09:25:20.177,C2400076,34,30,19.4,692,1000,100,38,650
2024-01-22 09:25:23.612,C2400076,35,30,19.4,692,1000,100,38,650
2024-01-22 09:25:25.342,C2400076,36,30,19.4,692,1000,100,38,650
2024-01-22 09:25:27.055,C2400076,37,30,19.4,692,1000,100,38,650
2024-01-22 09:25:30.055,C2400076,38,30,19.4,692,1000,100,38,650
2024-01-22 09:25:31.525,C2400076,39,30,19.4,692,1000,100,38,650
2024-01-22 09:28:40.414,C2400077,1,250,241.1,1689,1000,100,82,1154
2024-01-22 09:28:43.694,C2400077,2,250,241.2,1714,1000,100,83,1670
2024-01-22 09:28:46.496,C2400077,3,250,241.1,1695,1000,100,82,1153
2024-01-22 09:28:49.881,C2400077,4,250,241.2,1718,1000,100,83,1670
2024-01-22 09:28:52.778,C2400077,5,250,241.1,1698,1000,100,82,1154
2024-01-22 09:28:55.977,C2400077,6,250,241.2,1721,1000,100,83,1670
2024-01-22 09:29:02.141,C2400077,7,250,241.1,1697,1000,100,82,1153
2024-01-22 09:29:05.381,C2400077,8,250,241.2,1721,1000,100,83,1670
2024-01-22 09:29:08.223,C2400077,9,250,241.1,1700,1000,100,82,1154
2024-01-22 09:29:11.505,C2400077,10,250,241.2,1723,1000,100,83,1670
2024-01-22 09:29:14.363,C2400077,11,250,241.1,1702,1000,100,82,1154
2024-01-22 09:29:17.677,C2400077,12,250,241.2,1724,1000,100,83,1670
2024-01-22 09:29:22.567,C2400077,13,30,19.4,692,1000,100,38,650
2024-01-22 09:29:24.258,C2400077,14,30,19.4,692,1000,100,38,650
2024-01-22 09:29:27.199,C2400077,15,30,19.4,692,1000,100,38,650
2024-01-22 09:29:30.626,C2400077,16,30,19.4,692,1000,100,38,650
2024-01-22 09:29:32.382,C2400077,17,30,19.4,691,1000,100,38,650
2024-01-22 09:29:34.090,C2400077,18,30,19.4,692,1000,100,38,650
2024-01-22 09:29:55.090,C2400077,19,250,241.1,1716,1000,100,83,1670
2024-01-22 09:29:57.775,C2400077,20,250,241.2,1698,1000,100,82,1154
2024-01-22 09:30:01.204,C2400077,21,250,241.1,1721,1000,100,83,1670
2024-01-22 09:30:03.963,C2400077,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:30:07.376,C2400077,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:30:09.952,C2400077,24,250,241.2,1703,1000,100,82,1154
2024-01-22 09:30:16.658,C2400077,25,250,241.1,1722,1000,100,83,1670
2024-01-22 09:30:19.400,C2400077,26,250,241.2,1702,1000,100,82,1154
2024-01-22 09:30:22.912,C2400077,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:30:25.663,C2400077,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:30:29.133,C2400077,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:30:31.771,C2400077,30,250,241.2,1705,1000,100,82,1154
2024-01-22 09:30:36.495,C2400077,31,30,19.4,692,1000,100,38,650
2024-01-22 09:30:38.021,C2400077,32,30,19.4,692,1000,100,38,650
2024-01-22 09:30:41.082,C2400077,33,30,19.4,692,1000,100,38,650
2024-01-22 09:30:42.865,C2400077,34,30,19.4,692,1000,100,38,650
2024-01-22 09:30:46.317,C2400077,35,30,19.4,692,1000,100,38,650
2024-01-22 09:30:48.022,C2400077,36,30,19.4,692,1000,100,38,650
2024-01-22 09:30:49.771,C2400077,37,30,19.4,692,1000,100,38,650
2024-01-22 09:30:52.795,C2400077,38,30,19.4,692,1000,100,38,650
2024-01-22 09:30:54.345,C2400077,39,30,19.4,692,1000,100,38,650
2024-01-22 09:36:09.200,C2400078,1,250,241.1,1688,1000,100,82,1154
2024-01-22 09:36:12.439,C2400078,2,250,241.2,1713,1000,100,83,1670
2024-01-22 09:36:15.201,C2400078,3,250,241.1,1695,1000,100,82,1153
2024-01-22 09:36:18.518,C2400078,4,250,241.2,1718,1000,100,83,1670
2024-01-22 09:36:21.315,C2400078,5,250,241.1,1698,1000,100,82,1154
2024-01-22 09:36:24.569,C2400078,6,250,241.2,1721,1000,100,83,1670
2024-01-22 09:36:30.597,C2400078,7,250,241.1,1695,1000,100,82,1153
2024-01-22 09:36:33.899,C2400078,8,250,241.2,1721,1000,100,83,1670
2024-01-22 09:36:36.704,C2400078,9,250,241.1,1699,1000,100,82,1154
2024-01-22 09:36:39.942,C2400078,10,250,241.2,1723,1000,100,83,1670
2024-01-22 09:36:42.768,C2400078,11,250,241.1,1702,1000,100,82,1154
2024-01-22 09:36:45.987,C2400078,12,250,241.2,1724,1000,100,83,1670
2024-01-22 09:36:51.038,C2400078,13,30,19.4,692,1000,100,38,650
2024-01-22 09:36:52.773,C2400078,14,30,19.4,692,1000,100,38,650
2024-01-22 09:36:55.714,C2400078,15,30,19.4,692,1000,100,38,650
2024-01-22 09:36:59.100,C2400078,16,30,19.4,691,1000,100,38,650
2024-01-22 09:37:00.864,C2400078,17,30,19.4,691,1000,100,38,650
2024-01-22 09:37:02.568,C2400078,18,30,19.4,691,1000,100,38,650
2024-01-22 09:37:23.674,C2400078,19,250,241.1,1716,1000,100,83,1670
2024-01-22 09:37:26.444,C2400078,20,250,241.2,1698,1000,100,82,1154
2024-01-22 09:37:29.860,C2400078,21,250,241.1,1721,1000,100,83,1670
2024-01-22 09:37:32.472,C2400078,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:37:35.883,C2400078,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:37:38.601,C2400078,24,250,241.2,1703,1000,100,82,1154
2024-01-22 09:37:45.357,C2400078,25,250,241.1,1721,1000,100,83,1670
2024-01-22 09:37:47.983,C2400078,26,250,241.2,1703,1000,100,82,1154
2024-01-22 09:37:51.460,C2400078,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:37:54.018,C2400078,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:37:57.538,C2400078,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:38:00.115,C2400078,30,250,241.2,1705,1000,100,82,1154
2024-01-22 09:38:05.016,C2400078,31,30,19.4,692,1000,100,38,650
2024-01-22 09:38:06.528,C2400078,32,30,19.4,691,1000,100,38,650
2024-01-22 09:38:09.618,C2400078,33,30,19.4,692,1000,100,38,650
2024-01-22 09:38:11.348,C2400078,34,30,19.4,692,1000,100,38,650
2024-01-22 09:38:14.823,C2400078,35,30,19.4,692,1000,100,38,650
2024-01-22 09:38:16.562,C2400078,36,30,19.4,692,1000,100,38,650
2024-01-22 09:38:18.236,C2400078,37,30,19.4,692,1000,100,38,650
2024-01-22 09:38:21.223,C2400078,38,30,19.4,692,1000,100,38,650
2024-01-22 09:38:22.751,C2400078,39,30,19.4,692,1000,100,38,650
2024-01-22 09:41:54.724,C2400079,1,250,241.1,1688,1000,100,82,1154
2024-01-22 09:41:57.942,C2400079,2,250,241.2,1713,1000,100,83,1670
2024-01-22 09:42:00.681,C2400079,3,250,241.1,1695,1000,100,82,1153
2024-01-22 09:42:03.942,C2400079,4,250,241.2,1718,1000,100,83,1670
2024-01-22 09:42:06.684,C2400079,5,250,241.1,1698,1000,100,82,1154
2024-01-22 09:42:09.883,C2400079,6,250,241.2,1721,1000,100,83,1670
2024-01-22 09:42:15.969,C2400079,7,250,241.1,1697,1000,100,82,1153
2024-01-22 09:42:19.177,C2400079,8,250,241.2,1721,1000,100,83,1670
2024-01-22 09:42:22.050,C2400079,9,250,241.1,1700,1000,100,82,1154
2024-01-22 09:42:25.262,C2400079,10,250,241.2,1723,1000,100,83,1670
2024-01-22 09:42:28.001,C2400079,11,250,241.1,1702,1000,100,82,1154
2024-01-22 09:42:31.398,C2400079,12,250,241.2,1724,1000,100,83,1670
2024-01-22 09:42:36.248,C2400079,13,30,19.4,692,1000,100,38,650
2024-01-22 09:42:37.938,C2400079,14,30,19.4,692,1000,100,38,650
2024-01-22 09:42:40.884,C2400079,15,30,19.4,692,1000,100,38,650
2024-01-22 09:42:44.276,C2400079,16,30,19.4,691,1000,100,38,650
2024-01-22 09:42:46.025,C2400079,17,30,19.4,691,1000,100,38,650
2024-01-22 09:42:47.728,C2400079,18,30,19.4,691,1000,100,38,650
2024-01-22 09:43:08.652,C2400079,19,250,241.1,1716,1000,100,83,1670
2024-01-22 09:43:11.261,C2400079,20,250,241.2,1698,1000,100,82,1154
2024-01-22 09:43:14.664,C2400079,21,250,241.1,1721,1000,100,83,1670
2024-01-22 09:43:17.405,C2400079,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:43:20.922,C2400079,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:43:23.500,C2400079,24,250,241.2,1703,1000,100,82,1154
2024-01-22 09:43:30.182,C2400079,25,250,241.1,1722,1000,100,83,1670
2024-01-22 09:43:32.817,C2400079,26,250,241.2,1703,1000,100,82,1154
2024-01-22 09:43:36.288,C2400079,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:43:38.933,C2400079,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:43:42.434,C2400079,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:43:45.046,C2400079,30,250,241.2,1705,1000,100,82,1154
2024-01-22 09:43:49.883,C2400079,31,30,19.4,692,1000,100,38,650
2024-01-22 09:43:51.452,C2400079,32,30,19.4,691,1000,100,38,650
2024-01-22 09:43:54.480,C2400079,33,30,19.4,692,1000,100,38,650
2024-01-22 09:43:56.282,C2400079,34,30,19.4,692,1000,100,38,650
2024-01-22 09:43:59.800,C2400079,35,30,19.4,692,1000,100,38,650
2024-01-22 09:44:01.520,C2400079,36,30,19.4,692,1000,100,38,650
2024-01-22 09:44:03.241,C2400079,37,30,19.4,692,1000,100,38,650
2024-01-22 09:44:06.227,C2400079,38,30,19.4,692,1000,100,38,650
2024-01-22 09:44:07.777,C2400079,39,30,19.4,692,1000,100,38,650
2024-01-22 09:48:15.390,C2400080,1,250,241.1,1688,1000,100,82,1154
2024-01-22 09:48:18.775,C2400080,2,250,241.2,1713,1000,100,83,1670
2024-01-22 09:48:21.637,C2400080,3,250,241.1,1695,1000,100,82,1153
2024-01-22 09:48:24.991,C2400080,4,250,241.2,1718,1000,100,83,1670
2024-01-22 09:48:27.770,C2400080,5,250,241.1,1698,1000,100,82,1154
2024-01-22 09:48:31.089,C2400080,6,250,241.2,1721,1000,100,83,1670
2024-01-22 09:48:37.185,C2400080,7,250,241.1,1697,1000,100,82,1153
2024-01-22 09:48:40.491,C2400080,8,250,241.2,1721,1000,100,83,1670
2024-01-22 09:48:43.309,C2400080,9,250,241.1,1700,1000,100,82,1154
2024-01-22 09:48:46.617,C2400080,10,250,241.2,1723,1000,100,83,1670
2024-01-22 09:48:49.416,C2400080,11,250,241.1,1702,1000,100,82,1154
2024-01-22 09:48:52.699,C2400080,12,250,241.2,1724,1000,100,83,1670
2024-01-22 09:48:57.430,C2400080,13,30,19.4,692,1000,100,38,650
2024-01-22 09:48:59.140,C2400080,14,30,19.4,691,1000,100,38,650
2024-01-22 09:49:02.075,C2400080,15,30,19.4,692,1000,100,38,650
2024-01-22 09:49:05.468,C2400080,16,30,19.4,691,1000,100,38,650
2024-01-22 09:49:07.249,C2400080,17,30,19.4,691,1000,100,38,650
2024-01-22 09:49:08.971,C2400080,18,30,19.4,691,1000,100,38,650
2024-01-22 09:49:30.027,C2400080,19,250,241.1,1716,1000,100,83,1670
2024-01-22 09:49:32.652,C2400080,20,250,241.2,1698,1000,100,82,1154
2024-01-22 09:49:36.064,C2400080,21,250,241.1,1721,1000,100,83,1670
2024-01-22 09:49:38.715,C2400080,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:49:42.224,C2400080,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:49:44.849,C2400080,24,250,241.2,1703,1000,100,82,1154
2024-01-22 09:49:51.560,C2400080,25,250,241.1,1722,1000,100,83,1670
2024-01-22 09:49:54.252,C2400080,26,250,241.2,1702,1000,100,82,1154
2024-01-22 09:49:57.654,C2400080,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:50:00.233,C2400080,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:50:03.719,C2400080,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:50:06.307,C2400080,30,250,241.2,1705,1000,100,82,1154
2024-01-22 09:50:10.837,C2400080,31,30,19.4,692,1000,100,38,650
2024-01-22 09:50:12.302,C2400080,32,30,19.4,691,1000,100,38,650
2024-01-22 09:50:15.379,C2400080,33,30,19.4,692,1000,100,38,650
2024-01-22 09:50:17.159,C2400080,34,30,19.4,692,1000,100,38,650
2024-01-22 09:50:20.590,C2400080,35,30,19.4,692,1000,100,38,650
2024-01-22 09:50:22.327,C2400080,36,30,19.4,692,1000,100,38,650
2024-01-22 09:50:24.063,C2400080,37,30,19.4,692,1000,100,38,650
2024-01-22 09:50:27.131,C2400080,38,30,19.4,692,1000,100,38,650
2024-01-22 09:50:28.627,C2400080,39,30,19.4,692,1000,100,38,650
2024-01-22 09:56:01.750,C2400081,1,250,241.1,1688,1000,100,82,1154
2024-01-22 09:56:04.959,C2400081,2,250,241.2,1713,1000,100,83,1670
2024-01-22 09:56:07.820,C2400081,3,250,241.1,1695,1000,100,82,1153
2024-01-22 09:56:11.183,C2400081,4,250,241.2,1718,1000,100,83,1670
2024-01-22 09:56:13.998,C2400081,5,250,241.1,1698,1000,100,82,1154
2024-01-22 09:56:17.215,C2400081,6,250,241.2,1721,1000,100,83,1670
2024-01-22 09:56:23.297,C2400081,7,250,241.1,1697,1000,100,82,1153
2024-01-22 09:56:26.644,C2400081,8,250,241.2,1721,1000,100,83,1670
2024-01-22 09:56:29.522,C2400081,9,250,241.1,1700,1000,100,82,1154
2024-01-22 09:56:32.760,C2400081,10,250,241.2,1723,1000,100,83,1670
2024-01-22 09:56:35.626,C2400081,11,250,241.1,1702,1000,100,82,1154
2024-01-22 09:56:38.865,C2400081,12,250,241.2,1724,1000,100,83,1670
2024-01-22 09:56:43.945,C2400081,13,30,19.4,692,1000,100,38,650
2024-01-22 09:56:45.635,C2400081,14,30,19.4,691,1000,100,38,650
2024-01-22 09:56:48.506,C2400081,15,30,19.4,692,1000,100,38,650
2024-01-22 09:56:51.873,C2400081,16,30,19.4,691,1000,100,38,650
2024-01-22 09:56:53.641,C2400081,17,30,19.4,691,1000,100,38,650
2024-01-22 09:56:55.322,C2400081,18,30,19.4,691,1000,100,38,650
2024-01-22 09:57:16.321,C2400081,19,250,241.1,1716,1000,100,83,1670
2024-01-22 09:57:18.940,C2400081,20,250,241.2,1698,1000,100,82,1154
2024-01-22 09:57:22.351,C2400081,21,250,241.1,1721,1000,100,83,1670
2024-01-22 09:57:24.914,C2400081,22,250,241.2,1700,1000,100,82,1154
2024-01-22 09:57:28.360,C2400081,23,250,241.1,1723,1000,100,83,1670
2024-01-22 09:57:31.020,C2400081,24,250,241.2,1702,1000,100,82,1154
2024-01-22 09:57:37.648,C2400081,25,250,241.1,1722,1000,100,83,1670
2024-01-22 09:57:40.204,C2400081,26,250,241.2,1703,1000,100,82,1154
2024-01-22 09:57:43.721,C2400081,27,250,241.1,1724,1000,100,83,1670
2024-01-22 09:57:46.319,C2400081,28,250,241.2,1704,1000,100,82,1154
2024-01-22 09:57:49.857,C2400081,29,250,241.1,1726,1000,100,83,1670
2024-01-22 09:57:52.449,C2400081,30,250,241.2,1704,1000,100,82,1154
2024-01-22 09:57:57.186,C2400081,31,30,19.4,692,1000,100,38,650
2024-01-22 09:57:58.829,C2400081,32,30,19.4,691,1000,100,38,650
2024-01-22 09:58:01.876,C2400081,33,30,19.4,692,1000,100,38,650
2024-01-22 09:58:03.629,C2400081,34,30,19.4,692,1000,100,38,650
2024-01-22 09:58:07.127,C2400081,35,30,19.4,692,1000,100,38,650
2024-01-22 09:58:08.804,C2400081,36,30,19.4,692,1000,100,38,650
2024-01-22 09:58:10.546,C2400081,37,30,19.4,692,1000,100,38,650
2024-01-22 09:58:13.515,C2400081,38,30,19.4,692,1000,100,38,650
2024-01-22 09:58:15.015,C2400081,39,30,19.4,692,1000,100,38,650
2024-01-22 10:01:29.940,C2400082,1,250,241.1,1688,1000,100,82,1154
2024-01-22 10:01:33.168,C2400082,2,250,241.2,1713,1000,100,83,1670
2024-01-22 10:01:35.982,C2400082,3,250,241.1,1695,1000,100,82,1153
2024-01-22 10:01:39.235,C2400082,4,250,241.2,1718,1000,100,83,1670
2024-01-22 10:01:41.992,C2400082,5,250,241.1,1698,1000,100,82,1154
2024-01-22 10:01:45.224,C2400082,6,250,241.2,1721,1000,100,83,1670
2024-01-22 10:01:51.148,C2400082,7,250,241.1,1697,1000,100,82,1153
2024-01-22 10:01:54.332,C2400082,8,250,241.2,1721,1000,100,83,1670
2024-01-22 10:01:57.150,C2400082,9,250,241.1,1700,1000,100,82,1154
2024-01-22 10:02:00.565,C2400082,10,250,241.2,1723,1000,100,83,1670
2024-01-22 10:02:03.367,C2400082,11,250,241.1,1702,1000,100,82,1154
2024-01-22 10:02:06.767,C2400082,12,250,241.2,1724,1000,100,83,1670
2024-01-22 10:02:11.612,C2400082,13,30,19.4,692,1000,100,38,650
2024-01-22 10:02:13.330,C2400082,14,30,19.4,691,1000,100,38,650
2024-01-22 10:02:16.248,C2400082,15,30,19.4,692,1000,100,38,650
2024-01-22 10:02:19.651,C2400082,16,30,19.4,691,1000,100,38,650
2024-01-22 10:02:21.321,C2400082,17,30,19.4,691,1000,100,38,650
2024-01-22 10:02:22.992,C2400082,18,30,19.4,691,1000,100,38,650
2024-01-22 10:02:44.017,C2400082,19,250,241.1,1716,1000,100,83,1670
2024-01-22 10:02:46.626,C2400082,20,250,241.2,1698,1000,100,82,1154
2024-01-22 10:02:50.072,C2400082,21,250,241.1,1721,1000,100,83,1670
2024-01-22 10:02:52.771,C2400082,22,250,241.2,1702,1000,100,82,1154
2024-01-22 10:02:56.261,C2400082,23,250,241.1,1723,1000,100,83,1670
2024-01-22 10:02:59.007,C2400082,24,250,241.2,1702,1000,100,82,1154
2024-01-22 10:03:05.633,C2400082,25,250,241.1,1722,1000,100,83,1670
2024-01-22 10:03:08.207,C2400082,26,250,241.2,1703,1000,100,82,1154
2024-01-22 10:03:11.672,C2400082,27,250,241.1,1726,1000,100,83,1670
2024-01-22 10:03:14.316,C2400082,28,250,241.2,1704,1000,100,82,1154
2024-01-22 10:03:17.816,C2400082,29,250,241.1,1727,1000,100,83,1670
2024-01-22 10:03:20.415,C2400082,30,250,241.2,1705,1000,100,82,1154
2024-01-22 10:03:24.860,C2400082,31,30,19.4,692,1000,100,38,650
2024-01-22 10:03:26.421,C2400082,32,30,19.4,692,1000,100,38,650
2024-01-22 10:03:29.477,C2400082,33,30,19.4,692,1000,100,38,650
2024-01-22 10:03:31.232,C2400082,34,30,19.4,692,1000,100,38,650
2024-01-22 10:03:34.723,C2400082,35,30,19.4,692,1000,100,38,650
2024-01-22 10:03:36.414,C2400082,36,30,19.4,692,1000,100,38,650
2024-01-22 10:03:38.107,C2400082,37,30,19.4,692,1000,100,38,650
2024-01-22 10:03:41.123,C2400082,38,30,19.4,692,1000,100,38,650
2024-01-22 10:03:42.640,C2400082,39,30,19.4,692,1000,100,38,650
2024-01-22 10:06:44.453,C2400083,1,250,241.1,1689,1000,100,82,1154
2024-01-22 10:06:47.760,C2400083,2,250,241.2,1714,1000,100,83,1670
2024-01-22 10:06:50.627,C2400083,3,250,241.1,1695,1000,100,82,1153
2024-01-22 10:06:53.945,C2400083,4,250,241.2,1718,1000,100,83,1670
2024-01-22 10:06:56.822,C2400083,5,250,241.1,1698,1000,100,82,1154
2024-01-22 10:07:00.019,C2400083,6,250,241.2,1721,1000,100,83,1670
2024-01-22 10:07:06.169,C2400083,7,250,241.1,1697,1000,100,82,1153
2024-01-22 10:07:09.454,C2400083,8,250,241.2,1721,1000,100,83,1670
2024-01-22 10:07:12.312,C2400083,9,250,241.1,1700,1000,100,82,1154
2024-01-22 10:07:15.654,C2400083,10,250,241.2,1723,1000,100,83,1670
2024-01-22 10:07:18.509,C2400083,11,250,241.1,1702,1000,100,82,1154
2024-01-22 10:07:21.735,C2400083,12,250,241.2,1724,1000,100,83,1670
2024-01-22 10:07:26.394,C2400083,13,30,19.4,692,1000,100,38,650
2024-01-22 10:07:28.127,C2400083,14,30,19.4,692,1000,100,38,650
2024-01-22 10:07:31.034,C2400083,15,30,19.4,692,1000,100,38,650
2024-01-22 10:07:34.315,C2400083,16,30,19.4,692,1000,100,38,650
2024-01-22 10:07:36.025,C2400083,17,30,19.4,692,1000,100,38,650
2024-01-22 10:07:37.708,C2400083,18,30,19.4,692,1000,100,38,650
2024-01-22 10:07:58.836,C2400083,19,250,241.1,1716,1000,100,83,1670
2024-01-22 10:08:01.376,C2400083,20,250,241.2,1698,1000,100,82,1154
2024-01-22 10:08:04.825,C2400083,21,250,241.1,1722,1000,100,83,1670
2024-01-22 10:08:07.375,C2400083,22,250,241.2,1702,1000,100,82,1154
2024-01-22 10:08:10.888,C2400083,23,250,241.1,1723,1000,100,83,1670
2024-01-22 10:08:13.538,C2400083,24,250,241.2,1703,1000,100,82,1154
2024-01-22 10:08:20.322,C2400083,25,250,241.1,1722,1000,100,83,1670
2024-01-22 10:08:23.040,C2400083,26,250,241.2,1703,1000,100,82,1154
2024-01-22 10:08:26.438,C2400083,27,250,241.1,1726,1000,100,83,1670
2024-01-22 10:08:29.045,C2400083,28,250,241.2,1704,1000,100,82,1154
2024-01-22 10:08:32.622,C2400083,29,250,241.1,1726,1000,100,83,1670
2024-01-22 10:08:35.256,C2400083,30,250,241.2,1705,1000,100,82,1154
2024-01-22 10:08:39.986,C2400083,31,30,19.4,692,1000,100,38,650
2024-01-22 10:08:41.485,C2400083,32,30,19.4,692,1000,100,38,650
2024-01-22 10:08:44.584,C2400083,33,30,19.4,692,1000,100,38,650
2024-01-22 10:08:46.336,C2400083,34,30,19.4,692,1000,100,38,650
2024-01-22 10:08:49.774,C2400083,35,30,19.4,692,1000,100,38,650
2024-01-22 10:08:51.530,C2400083,36,30,19.4,692,1000,100,38,650
2024-01-22 10:08:53.213,C2400083,37,30,19.4,692,1000,100,38,650
2024-01-22 10:08:56.200,C2400083,38,30,19.4,692,1000,100,38,650
2024-01-22 10:08:57.709,C2400083,39,30,19.4,692,1000,100,38,650
2024-01-22 10:13:15.958,C2400084,1,250,241.1,1688,1000,100,82,1154
2024-01-22 10:13:19.262,C2400084,2,250,241.2,1713,1000,100,83,1670
2024-01-22 10:13:22.120,C2400084,3,250,241.1,1695,1000,100,82,1153
2024-01-22 10:13:25.483,C2400084,4,250,241.2,1718,1000,100,83,1670
